event_time,user_id,event_type,product_id,price,category_code_2,category_code_1,category_code_0,brand
2019-10-22 12:13:48 UTC,519322381,cart,3701277,40.98,vacuum,environment,appliances,elenberg
2019-10-22 12:14:36 UTC,519322381,purchase,3701277,40.98,vacuum,environment,appliances,elenberg
2019-10-22 12:15:11 UTC,519322381,view,3701277,40.98,vacuum,environment,appliances,elenberg
2019-10-22 19:15:31 UTC,519322381,view,3701277,41.16,vacuum,environment,appliances,elenberg
2019-10-22 19:15:32 UTC,519322381,cart,3701277,41.16,vacuum,environment,appliances,elenberg
2019-10-22 19:15:55 UTC,519322381,purchase,3701277,41.16,vacuum,environment,appliances,elenberg
2019-10-22 19:16:25 UTC,519322381,view,3701277,41.16,vacuum,environment,appliances,elenberg
2019-10-23 07:06:23 UTC,519322381,view,3701277,41.16,vacuum,environment,appliances,elenberg
2019-10-23 07:06:26 UTC,519322381,cart,3701277,41.16,vacuum,environment,appliances,elenberg
2019-10-23 07:06:45 UTC,519322381,purchase,3701277,41.16,vacuum,environment,appliances,elenberg
2019-10-23 07:07:26 UTC,519322381,view,3701277,41.16,vacuum,environment,appliances,elenberg
2019-10-24 09:04:24 UTC,519322381,view,2900339,82.19,microwave,kitchen,appliances,midea
2019-10-24 09:04:34 UTC,519322381,view,2900536,50.91,microwave,kitchen,appliances,elenberg
2019-10-24 09:04:44 UTC,519322381,view,2900958,56.6,microwave,kitchen,appliances,arg
2019-10-24 09:04:56 UTC,519322381,cart,2900958,56.6,microwave,kitchen,appliances,arg
2019-10-24 09:05:09 UTC,519322381,purchase,2900958,56.6,microwave,kitchen,appliances,arg
2019-10-24 09:05:36 UTC,519322381,view,2900958,56.6,microwave,kitchen,appliances,arg
2019-10-24 09:05:46 UTC,519322381,view,2900636,58.69,microwave,kitchen,appliances,horizont
2019-10-24 18:16:59 UTC,519322381,view,3701277,41.16,vacuum,environment,appliances,elenberg
2019-10-24 18:17:01 UTC,519322381,cart,3701277,41.16,vacuum,environment,appliances,elenberg
2019-10-24 18:17:09 UTC,519322381,view,2900958,56.6,microwave,kitchen,appliances,arg
2019-10-24 18:17:11 UTC,519322381,cart,2900958,56.6,microwave,kitchen,appliances,arg
2019-10-24 18:17:32 UTC,519322381,purchase,2900958,56.6,microwave,kitchen,appliances,arg
2019-10-24 18:18:16 UTC,519322381,view,2900958,56.6,microwave,kitchen,appliances,arg
2019-10-24 18:18:17 UTC,519322381,view,2900958,56.6,microwave,kitchen,appliances,arg
2019-10-24 18:18:21 UTC,519322381,view,2900958,56.6,microwave,kitchen,appliances,arg
2019-10-25 11:51:54 UTC,519322381,view,2900958,56.6,microwave,kitchen,appliances,arg
2019-10-25 11:51:56 UTC,519322381,cart,2900958,56.6,microwave,kitchen,appliances,arg
2019-10-25 11:52:17 UTC,519322381,purchase,2900958,56.6,microwave,kitchen,appliances,arg
2019-10-25 11:52:46 UTC,519322381,view,2900958,56.6,microwave,kitchen,appliances,arg
2019-10-25 17:17:28 UTC,519322381,view,2900958,56.6,microwave,kitchen,appliances,arg
2019-10-25 17:17:29 UTC,519322381,cart,2900958,56.6,microwave,kitchen,appliances,arg
2019-10-25 17:17:50 UTC,519322381,purchase,2900958,56.6,microwave,kitchen,appliances,arg
2019-10-25 18:07:25 UTC,519322381,view,2900958,56.6,microwave,kitchen,appliances,arg
2019-10-25 18:07:26 UTC,519322381,cart,2900958,56.6,microwave,kitchen,appliances,arg
2019-10-25 18:07:47 UTC,519322381,purchase,2900958,56.6,microwave,kitchen,appliances,arg
2019-10-25 18:08:16 UTC,519322381,view,2900958,56.6,microwave,kitchen,appliances,arg
2019-10-25 20:20:24 UTC,519322381,view,2900958,56.6,microwave,kitchen,appliances,arg
2019-10-25 20:20:25 UTC,519322381,cart,2900958,56.6,microwave,kitchen,appliances,arg
2019-10-25 20:21:24 UTC,519322381,purchase,2900958,56.6,microwave,kitchen,appliances,arg
2019-10-25 20:21:56 UTC,519322381,view,2900958,56.6,microwave,kitchen,appliances,arg
2019-10-27 21:14:28 UTC,519322381,view,14701899,43.99,cabinet,living_room,furniture,lubimyjdom
2019-10-29 16:40:07 UTC,519322381,view,2900958,56.6,microwave,kitchen,appliances,arg
2019-10-29 16:40:35 UTC,519322381,view,1801690,369.36,tv,video,electronics,samsung
2019-10-29 16:40:46 UTC,519322381,view,1801766,146.95,tv,video,electronics,artel
2019-10-29 16:41:16 UTC,519322381,view,1801766,146.95,tv,video,electronics,artel
2019-10-29 16:41:32 UTC,519322381,view,1801860,193.03,tv,video,electronics,kivi
2019-10-29 16:41:41 UTC,519322381,view,1801995,180.16,tv,video,electronics,haier
2019-10-29 16:42:04 UTC,519322381,view,1801689,261.65,tv,video,electronics,samsung
2019-10-29 16:42:16 UTC,519322381,view,1801806,121.99,tv,video,electronics,artel
2019-10-29 16:43:18 UTC,519322381,view,1801892,115.75,tv,video,electronics,yasin
2019-10-29 16:43:35 UTC,519322381,view,1801771,166.54,tv,video,electronics,changhong
2019-10-29 16:44:30 UTC,519322381,view,1801762,201.78,tv,video,electronics,artel
2019-10-29 16:45:18 UTC,519322381,view,1801892,115.75,tv,video,electronics,yasin
2019-10-29 16:46:00 UTC,519322381,view,1802073,167.29,tv,video,electronics,philips
2019-10-29 18:52:36 UTC,519322381,view,3601405,180.16,washer,kitchen,appliances,beko
2019-10-30 09:25:01 UTC,519322381,view,2900958,56.6,microwave,kitchen,appliances,arg
2019-10-30 09:25:06 UTC,519322381,view,2900958,56.6,microwave,kitchen,appliances,arg
2019-10-30 09:25:28 UTC,519322381,purchase,2900958,56.6,microwave,kitchen,appliances,arg
2019-10-30 09:26:01 UTC,519322381,view,2900958,56.6,microwave,kitchen,appliances,arg
2019-10-25 12:49:21 UTC,558420737,view,4804056,159.91,headphone,audio,electronics,apple
2019-10-25 12:49:28 UTC,558420737,view,4804056,159.91,headphone,audio,electronics,apple
2019-10-25 12:50:49 UTC,558420737,purchase,4804056,159.91,headphone,audio,electronics,apple
2019-10-29 07:24:32 UTC,558420737,view,4804056,159.8,headphone,audio,electronics,apple
2019-10-08 19:43:37 UTC,547330965,view,1801690,370.4,tv,video,electronics,samsung
2019-10-08 19:44:07 UTC,547330965,view,1801690,370.4,tv,video,electronics,samsung
2019-10-08 19:44:55 UTC,547330965,view,1801631,334.11,tv,video,electronics,artel
2019-10-08 19:45:43 UTC,547330965,view,1801581,374.37,tv,video,electronics,yasin
2019-10-08 19:46:07 UTC,547330965,view,1801581,374.37,tv,video,electronics,yasin
2019-10-08 19:49:48 UTC,547330965,view,1801873,385.85,tv,video,electronics,kivi
2019-10-08 19:50:14 UTC,547330965,view,1802002,385.85,tv,video,electronics,ergo
2019-10-08 20:52:29 UTC,547330965,view,28714351,111.95,keds,shoes,apparel,nike
2019-10-08 20:53:01 UTC,547330965,view,28715637,133.83,keds,shoes,apparel,adidas
2019-10-08 20:54:18 UTC,547330965,view,28714351,111.95,keds,shoes,apparel,nike
2019-10-08 20:54:54 UTC,547330965,purchase,28714351,111.95,keds,shoes,apparel,nike
2019-10-08 20:55:19 UTC,547330965,view,28714351,111.95,keds,shoes,apparel,nike
2019-10-08 20:55:26 UTC,547330965,view,28714351,111.95,keds,shoes,apparel,nike
2019-10-08 21:58:15 UTC,547330965,view,28714351,111.95,keds,shoes,apparel,nike
2019-10-10 16:29:38 UTC,547330965,view,4804056,161.87,headphone,audio,electronics,apple
2019-10-14 11:00:40 UTC,547330965,view,1801995,193.03,tv,video,electronics,haier
2019-10-15 13:25:33 UTC,547330965,view,4802036,174.99,headphone,audio,electronics,apple
2019-10-21 04:32:53 UTC,547330965,view,28714351,111.95,keds,shoes,apparel,nike
2019-10-21 04:37:13 UTC,547330965,view,28714298,177.59,keds,shoes,apparel,nike
2019-10-21 04:37:28 UTC,547330965,view,28714351,111.95,keds,shoes,apparel,nike
2019-10-21 07:12:01 UTC,547330965,view,4803862,66.67,headphone,audio,electronics,marshall
2019-10-21 07:13:29 UTC,547330965,view,4803614,174.26,headphone,audio,electronics,marshall
2019-10-21 07:13:56 UTC,547330965,view,4803853,174.26,headphone,audio,electronics,marshall
2019-10-21 07:17:18 UTC,547330965,view,4803853,174.26,headphone,audio,electronics,marshall
2019-10-21 10:12:38 UTC,547330965,view,1801881,493.92,tv,video,electronics,samsung
2019-10-21 10:13:21 UTC,547330965,view,1801513,489.05,tv,video,electronics,haier
2019-10-21 10:13:44 UTC,547330965,view,1802003,512.24,tv,video,electronics,ergo
2019-10-22 03:01:16 UTC,547330965,view,28714351,111.95,keds,shoes,apparel,nike
2019-10-22 11:27:47 UTC,547330965,view,4804056,160.17,headphone,audio,electronics,apple
2019-10-22 11:31:25 UTC,547330965,view,4804056,160.17,headphone,audio,electronics,apple
2019-10-22 11:32:12 UTC,547330965,view,4804056,160.17,headphone,audio,electronics,apple
2019-10-22 15:30:22 UTC,547330965,view,4804056,160.15,headphone,audio,electronics,apple
2019-10-22 15:30:49 UTC,547330965,purchase,4804056,160.15,headphone,audio,electronics,apple
2019-10-22 15:31:13 UTC,547330965,view,4804056,160.15,headphone,audio,electronics,apple
2019-10-23 11:57:25 UTC,547330965,view,4804056,159.91,headphone,audio,electronics,apple
2019-10-23 11:57:28 UTC,547330965,cart,4804056,159.91,headphone,audio,electronics,apple
2019-10-23 11:58:17 UTC,547330965,purchase,4804056,159.91,headphone,audio,electronics,apple
2019-10-23 11:58:41 UTC,547330965,view,4804056,159.91,headphone,audio,electronics,apple
2019-10-29 04:29:23 UTC,547330965,view,4802930,45.29,headphone,audio,electronics,elari
2019-10-29 04:29:47 UTC,547330965,view,4802930,45.29,headphone,audio,electronics,elari
2019-10-29 04:30:02 UTC,547330965,view,4804418,231.41,headphone,audio,electronics,sony
2019-10-29 04:30:23 UTC,547330965,view,4804418,231.41,headphone,audio,electronics,sony
2019-10-01 15:22:58 UTC,547101738,view,6301991,38.59,kettle,kitchen,appliances,dauscher
2019-10-01 15:23:17 UTC,547101738,purchase,6301991,38.59,kettle,kitchen,appliances,dauscher
2019-10-01 15:25:23 UTC,547101738,view,6301991,38.59,kettle,kitchen,appliances,dauscher
2019-10-02 22:55:04 UTC,547101738,view,6800719,62.52,hdd,components,computers,
2019-10-02 22:55:10 UTC,547101738,view,6800719,62.52,hdd,components,computers,
2019-10-03 02:49:32 UTC,547101738,view,6400282,155.99,cpu,components,computers,amd
2019-10-16 08:57:46 UTC,547101738,view,4900087,138.97,juicer,kitchen,appliances,bosch
2019-10-16 08:58:23 UTC,547101738,view,4900331,44.84,juicer,kitchen,appliances,scarlett
2019-10-16 08:58:58 UTC,547101738,view,4900395,100.36,juicer,kitchen,appliances,scarlett
2019-10-16 08:59:11 UTC,547101738,view,4900395,100.36,juicer,kitchen,appliances,scarlett
2019-10-16 08:59:31 UTC,547101738,view,4900265,138.97,juicer,kitchen,appliances,moulinex
2019-10-16 08:59:42 UTC,547101738,view,4900088,132.49,juicer,kitchen,appliances,bosch
2019-10-16 08:59:51 UTC,547101738,cart,4900088,132.49,juicer,kitchen,appliances,bosch
2019-10-16 09:00:16 UTC,547101738,purchase,4900088,132.49,juicer,kitchen,appliances,bosch
2019-10-16 09:01:35 UTC,547101738,view,4900088,132.49,juicer,kitchen,appliances,bosch
2019-10-17 00:14:04 UTC,547101738,view,2702496,766.3,refrigerators,kitchen,appliances,dauscher
2019-10-17 00:14:30 UTC,547101738,view,2702496,766.3,refrigerators,kitchen,appliances,dauscher
2019-10-17 00:14:47 UTC,547101738,view,2702546,772.19,refrigerators,kitchen,appliances,dauscher
2019-10-17 00:15:03 UTC,547101738,view,2702282,1768.49,refrigerators,kitchen,appliances,lg
2019-10-17 00:15:37 UTC,547101738,view,2702282,1768.49,refrigerators,kitchen,appliances,lg
2019-10-31 02:13:05 UTC,547101738,view,6300465,10.27,kettle,kitchen,appliances,elenberg
2019-10-31 02:13:34 UTC,547101738,purchase,6300465,10.27,kettle,kitchen,appliances,elenberg
2019-10-31 03:26:36 UTC,547101738,view,6300361,16.47,kettle,kitchen,appliances,elenberg
2019-10-31 03:27:18 UTC,547101738,purchase,6300361,16.47,kettle,kitchen,appliances,elenberg
2019-10-31 03:27:55 UTC,547101738,view,6300361,16.47,kettle,kitchen,appliances,elenberg
2019-10-31 03:29:03 UTC,547101738,view,6300465,10.27,kettle,kitchen,appliances,elenberg
2019-10-31 03:30:08 UTC,547101738,purchase,6300465,10.27,kettle,kitchen,appliances,elenberg
2019-10-31 03:30:33 UTC,547101738,view,6300465,10.27,kettle,kitchen,appliances,elenberg
2019-10-31 03:30:35 UTC,547101738,view,6300465,10.27,kettle,kitchen,appliances,elenberg
2019-10-01 04:00:26 UTC,525351013,view,2900711,74.3,microwave,kitchen,appliances,ava
2019-10-01 04:15:02 UTC,525351013,view,2100105,231.41,tv,video,electronics,lg
2019-10-01 04:15:26 UTC,525351013,view,2100105,231.41,tv,video,electronics,lg
2019-10-01 04:16:51 UTC,525351013,view,16200349,19.92,diapers,fmcg,kids,huggies
2019-10-01 13:50:38 UTC,525351013,view,1801940,244.51,tv,video,electronics,haier
2019-10-01 13:51:20 UTC,525351013,view,1801940,244.51,tv,video,electronics,haier
2019-10-01 13:51:43 UTC,525351013,view,1801771,178.9,tv,video,electronics,changhong
2019-10-01 13:52:44 UTC,525351013,view,1801771,178.9,tv,video,electronics,changhong
2019-10-01 13:53:41 UTC,525351013,view,1801771,178.9,tv,video,electronics,changhong
2019-10-01 13:53:56 UTC,525351013,view,1801771,178.9,tv,video,electronics,changhong
2019-10-01 13:54:18 UTC,525351013,view,1801771,178.9,tv,video,electronics,changhong
2019-10-01 13:54:30 UTC,525351013,view,1801572,220.03,tv,video,electronics,yasin
2019-10-01 13:54:47 UTC,525351013,view,1801572,220.03,tv,video,electronics,yasin
2019-10-01 13:55:06 UTC,525351013,view,1802038,195.37,tv,video,electronics,tcl
2019-10-01 13:55:39 UTC,525351013,view,1802038,195.37,tv,video,electronics,tcl
2019-10-01 13:55:57 UTC,525351013,view,1802038,195.37,tv,video,electronics,tcl
2019-10-01 13:56:12 UTC,525351013,view,1801837,179.92,tv,video,electronics,rebus
2019-10-01 13:56:29 UTC,525351013,view,1801860,190.45,tv,video,electronics,kivi
2019-10-01 13:57:01 UTC,525351013,view,1801860,190.45,tv,video,electronics,kivi
2019-10-01 13:57:09 UTC,525351013,view,1801305,193.03,tv,video,electronics,haier
2019-10-01 13:58:06 UTC,525351013,view,1801805,256.84,tv,video,electronics,artel
2019-10-01 13:58:37 UTC,525351013,view,1801805,256.84,tv,video,electronics,artel
2019-10-01 13:58:45 UTC,525351013,view,1802051,0.0,tv,video,electronics,
2019-10-01 14:01:15 UTC,525351013,view,1801837,179.92,tv,video,electronics,rebus
2019-10-01 14:01:35 UTC,525351013,view,1801837,179.92,tv,video,electronics,rebus
2019-10-01 14:04:02 UTC,525351013,view,1801572,220.03,tv,video,electronics,yasin
2019-10-01 14:04:27 UTC,525351013,view,1801572,220.03,tv,video,electronics,yasin
2019-10-01 14:05:17 UTC,525351013,view,1802038,195.37,tv,video,electronics,tcl
2019-10-01 14:05:40 UTC,525351013,view,1802038,195.37,tv,video,electronics,tcl
2019-10-01 14:06:39 UTC,525351013,purchase,1802038,195.37,tv,video,electronics,tcl
2019-10-01 14:07:07 UTC,525351013,view,1802038,195.37,tv,video,electronics,tcl
2019-10-01 14:07:59 UTC,525351013,view,1801631,334.11,tv,video,electronics,artel
2019-10-01 14:08:15 UTC,525351013,view,1801826,359.6,tv,video,electronics,toshiba
2019-10-01 14:08:32 UTC,525351013,view,1801826,359.6,tv,video,electronics,toshiba
2019-10-01 14:08:41 UTC,525351013,view,1802002,360.09,tv,video,electronics,ergo
2019-10-01 14:08:53 UTC,525351013,cart,1802002,360.09,tv,video,electronics,ergo
2019-10-01 14:09:20 UTC,525351013,view,1802002,360.09,tv,video,electronics,ergo
2019-10-01 14:09:30 UTC,525351013,view,1801826,359.6,tv,video,electronics,toshiba
2019-10-01 14:09:40 UTC,525351013,view,1802002,360.09,tv,video,electronics,ergo
2019-10-01 14:10:35 UTC,525351013,cart,1802002,360.09,tv,video,electronics,ergo
2019-10-01 14:10:36 UTC,525351013,cart,1802002,360.09,tv,video,electronics,ergo
2019-10-01 14:10:37 UTC,525351013,cart,1802002,360.09,tv,video,electronics,ergo
2019-10-01 14:11:53 UTC,525351013,purchase,1802002,360.09,tv,video,electronics,ergo
2019-10-01 14:12:23 UTC,525351013,cart,1802002,360.09,tv,video,electronics,ergo
2019-10-01 14:13:31 UTC,525351013,view,1802002,360.09,tv,video,electronics,ergo
2019-10-01 14:13:40 UTC,525351013,cart,1802002,360.09,tv,video,electronics,ergo
2019-10-01 14:14:29 UTC,525351013,purchase,1802002,360.09,tv,video,electronics,ergo
2019-10-01 14:15:20 UTC,525351013,view,1802002,360.09,tv,video,electronics,ergo
2019-10-01 14:22:10 UTC,525351013,view,1801139,192.8,tv,video,electronics,yasin
2019-10-01 14:22:29 UTC,525351013,view,1801699,193.03,tv,video,electronics,haier
2019-10-01 14:22:46 UTC,525351013,view,1801762,205.23,tv,video,electronics,artel
2019-10-01 14:22:55 UTC,525351013,view,1801762,205.23,tv,video,electronics,artel
2019-10-01 14:23:06 UTC,525351013,view,1801699,193.03,tv,video,electronics,haier
2019-10-01 14:23:17 UTC,525351013,view,1801699,193.03,tv,video,electronics,haier
2019-10-01 14:24:18 UTC,525351013,purchase,1801699,193.03,tv,video,electronics,haier
2019-10-01 14:24:55 UTC,525351013,view,1801699,193.03,tv,video,electronics,haier
2019-10-01 14:25:46 UTC,525351013,purchase,1801699,193.03,tv,video,electronics,haier
2019-10-01 14:26:15 UTC,525351013,view,1801699,193.03,tv,video,electronics,haier
2019-10-01 14:26:39 UTC,525351013,view,1801506,158.82,tv,video,electronics,horizont
2019-10-01 14:26:45 UTC,525351013,view,1801506,158.82,tv,video,electronics,horizont
2019-10-01 14:27:06 UTC,525351013,view,1802033,153.67,tv,video,electronics,kivi
2019-10-01 14:27:24 UTC,525351013,view,1801994,180.16,tv,video,electronics,horizont
2019-10-01 14:27:33 UTC,525351013,view,1801994,180.16,tv,video,electronics,horizont
2019-10-01 14:27:57 UTC,525351013,purchase,1801994,180.16,tv,video,electronics,horizont
2019-10-02 10:31:39 UTC,525351013,view,1802004,244.25,tv,video,electronics,yasin
2019-10-02 10:31:57 UTC,525351013,view,1801837,179.92,tv,video,electronics,rebus
2019-10-02 10:33:23 UTC,525351013,purchase,1801837,179.92,tv,video,electronics,rebus
2019-10-02 10:34:24 UTC,525351013,view,1801837,179.92,tv,video,electronics,rebus
2019-10-03 03:49:02 UTC,525351013,view,1801860,190.45,tv,video,electronics,kivi
2019-10-03 03:49:14 UTC,525351013,view,1801860,190.45,tv,video,electronics,kivi
2019-10-03 03:50:04 UTC,525351013,purchase,1801860,190.45,tv,video,electronics,kivi
2019-10-03 03:51:19 UTC,525351013,view,1801860,190.45,tv,video,electronics,kivi
2019-10-03 03:51:43 UTC,525351013,view,1801859,167.05,tv,video,electronics,kivi
2019-10-03 03:52:49 UTC,525351013,cart,1801859,167.05,tv,video,electronics,kivi
2019-10-03 03:53:01 UTC,525351013,view,1801859,167.05,tv,video,electronics,kivi
2019-10-03 03:53:07 UTC,525351013,view,1801859,167.05,tv,video,electronics,kivi
2019-10-03 03:53:36 UTC,525351013,view,1801766,150.58,tv,video,electronics,artel
2019-10-03 03:53:53 UTC,525351013,view,1801766,150.58,tv,video,electronics,artel
2019-10-03 03:54:00 UTC,525351013,view,1801639,179.41,tv,video,electronics,harper
2019-10-03 03:54:33 UTC,525351013,view,1801860,190.45,tv,video,electronics,kivi
2019-10-03 03:57:14 UTC,525351013,cart,1801860,190.45,tv,video,electronics,kivi
2019-10-03 03:57:19 UTC,525351013,view,1801860,190.45,tv,video,electronics,kivi
2019-10-03 03:57:31 UTC,525351013,view,1801639,179.41,tv,video,electronics,harper
2019-10-03 03:57:56 UTC,525351013,purchase,1801639,179.41,tv,video,electronics,harper
2019-10-03 03:58:34 UTC,525351013,view,1801639,179.41,tv,video,electronics,harper
2019-10-03 03:58:45 UTC,525351013,view,1802038,195.37,tv,video,electronics,tcl
2019-10-03 03:59:25 UTC,525351013,purchase,1802038,195.37,tv,video,electronics,tcl
2019-10-03 04:00:09 UTC,525351013,view,1802038,195.37,tv,video,electronics,tcl
2019-10-03 04:00:17 UTC,525351013,view,1801766,150.58,tv,video,electronics,artel
2019-10-03 04:01:14 UTC,525351013,cart,1801766,150.58,tv,video,electronics,artel
2019-10-03 04:02:20 UTC,525351013,view,1801766,150.58,tv,video,electronics,artel
2019-10-03 04:02:31 UTC,525351013,view,1801766,150.58,tv,video,electronics,artel
2019-10-03 04:04:04 UTC,525351013,view,1801639,179.41,tv,video,electronics,harper
2019-10-03 04:04:49 UTC,525351013,purchase,1801639,179.41,tv,video,electronics,harper
2019-10-03 04:05:28 UTC,525351013,view,1801639,179.41,tv,video,electronics,harper
2019-10-03 05:00:48 UTC,525351013,view,1801639,179.41,tv,video,electronics,harper
2019-10-03 05:13:28 UTC,525351013,view,1801639,179.41,tv,video,electronics,harper
2019-10-03 05:13:35 UTC,525351013,view,1802038,195.37,tv,video,electronics,tcl
2019-10-03 05:13:43 UTC,525351013,view,1802038,195.37,tv,video,electronics,tcl
2019-10-03 05:13:50 UTC,525351013,view,1802038,195.37,tv,video,electronics,tcl
2019-10-03 05:15:02 UTC,525351013,purchase,1802038,195.37,tv,video,electronics,tcl
2019-10-03 05:15:40 UTC,525351013,view,1802038,195.37,tv,video,electronics,tcl
2019-10-03 05:15:48 UTC,525351013,view,1801860,190.45,tv,video,electronics,kivi
2019-10-03 05:16:08 UTC,525351013,cart,1801860,190.45,tv,video,electronics,kivi
2019-10-03 05:16:28 UTC,525351013,purchase,1801860,190.45,tv,video,electronics,kivi
2019-10-03 06:22:06 UTC,525351013,view,1801860,190.45,tv,video,electronics,kivi
2019-10-03 06:22:19 UTC,525351013,view,1802038,195.37,tv,video,electronics,tcl
2019-10-03 06:23:31 UTC,525351013,purchase,1802038,195.37,tv,video,electronics,tcl
2019-10-03 08:32:03 UTC,525351013,view,1801804,2574.04,tv,video,electronics,lg
2019-10-03 08:32:46 UTC,525351013,view,1801804,2574.04,tv,video,electronics,lg
2019-10-03 08:33:02 UTC,525351013,view,1801565,1340.83,tv,video,electronics,sony
2019-10-03 08:33:29 UTC,525351013,view,1801991,100.39,tv,video,electronics,irbis
2019-10-03 08:34:05 UTC,525351013,view,1801572,220.02,tv,video,electronics,yasin
2019-10-03 08:34:34 UTC,525351013,view,1801771,178.9,tv,video,electronics,changhong
2019-10-03 08:36:20 UTC,525351013,view,1801370,205.67,tv,video,electronics,vestel
2019-10-03 08:36:45 UTC,525351013,view,1801940,244.51,tv,video,electronics,haier
2019-10-03 08:37:07 UTC,525351013,view,1801837,179.92,tv,video,electronics,rebus
2019-10-03 08:37:29 UTC,525351013,view,1801639,179.41,tv,video,electronics,harper
2019-10-03 08:37:43 UTC,525351013,view,1801771,178.9,tv,video,electronics,changhong
2019-10-03 08:39:23 UTC,525351013,view,1801771,178.9,tv,video,electronics,changhong
2019-10-03 08:39:36 UTC,525351013,view,1801370,205.67,tv,video,electronics,vestel
2019-10-03 08:40:17 UTC,525351013,purchase,1801370,205.67,tv,video,electronics,vestel
2019-10-03 08:52:06 UTC,525351013,view,1801370,205.67,tv,video,electronics,vestel
2019-10-03 08:52:16 UTC,525351013,view,1801370,205.67,tv,video,electronics,vestel
2019-10-03 08:52:38 UTC,525351013,view,1801761,1714.07,tv,video,electronics,artel
2019-10-03 08:53:08 UTC,525351013,view,1801761,1714.07,tv,video,electronics,artel
2019-10-03 08:53:39 UTC,525351013,view,1801826,359.6,tv,video,electronics,toshiba
2019-10-03 08:53:53 UTC,525351013,view,1801826,359.6,tv,video,electronics,toshiba
2019-10-03 08:54:13 UTC,525351013,view,1801305,193.03,tv,video,electronics,haier
2019-10-03 08:58:10 UTC,525351013,view,1801305,193.03,tv,video,electronics,haier
2019-10-03 08:58:24 UTC,525351013,view,1801518,900.9,tv,video,electronics,haier
2019-10-03 08:59:23 UTC,525351013,view,1801848,269.22,tv,video,electronics,tcl
2019-10-03 09:00:15 UTC,525351013,view,1802038,195.37,tv,video,electronics,tcl
2019-10-03 09:00:40 UTC,525351013,view,1802038,195.37,tv,video,electronics,tcl
2019-10-03 09:00:49 UTC,525351013,view,1801639,179.41,tv,video,electronics,harper
2019-10-03 09:00:58 UTC,525351013,view,1802038,195.37,tv,video,electronics,tcl
2019-10-03 09:01:37 UTC,525351013,purchase,1802038,195.37,tv,video,electronics,tcl
2019-10-03 09:02:21 UTC,525351013,view,1802038,195.37,tv,video,electronics,tcl
2019-10-03 09:02:31 UTC,525351013,view,1801994,163.4,tv,video,electronics,horizont
2019-10-03 09:02:39 UTC,525351013,view,1801837,179.92,tv,video,electronics,rebus
2019-10-03 09:03:05 UTC,525351013,purchase,1801837,179.92,tv,video,electronics,rebus
2019-10-03 09:03:44 UTC,525351013,view,1801837,179.92,tv,video,electronics,rebus
2019-10-03 09:04:27 UTC,525351013,view,1801872,218.0,tv,video,electronics,kivi
2019-10-03 09:04:58 UTC,525351013,view,1801940,244.51,tv,video,electronics,haier
2019-10-03 09:08:03 UTC,525351013,purchase,1801940,244.51,tv,video,electronics,haier
2019-10-03 09:08:35 UTC,525351013,view,1801940,244.51,tv,video,electronics,haier
2019-10-03 09:09:18 UTC,525351013,purchase,1801940,244.51,tv,video,electronics,haier
2019-10-03 09:09:54 UTC,525351013,view,1801940,244.51,tv,video,electronics,haier
2019-10-03 09:10:43 UTC,525351013,purchase,1801940,244.51,tv,video,electronics,haier
2019-10-03 09:11:04 UTC,525351013,view,1801940,244.51,tv,video,electronics,haier
2019-10-03 09:11:51 UTC,525351013,view,1801830,158.05,tv,video,electronics,yasin
2019-10-03 09:12:06 UTC,525351013,view,1801830,158.05,tv,video,electronics,yasin
2019-10-03 09:12:15 UTC,525351013,view,1801305,193.03,tv,video,electronics,haier
2019-10-03 09:12:31 UTC,525351013,view,1801305,193.03,tv,video,electronics,haier
2019-10-03 09:12:36 UTC,525351013,view,1801830,158.05,tv,video,electronics,yasin
2019-10-03 09:12:49 UTC,525351013,view,1801830,158.05,tv,video,electronics,yasin
2019-10-03 09:12:57 UTC,525351013,view,1801994,163.4,tv,video,electronics,horizont
2019-10-03 09:13:08 UTC,525351013,view,1801994,163.4,tv,video,electronics,horizont
2019-10-03 09:13:17 UTC,525351013,view,1801830,158.05,tv,video,electronics,yasin
2019-10-03 09:13:56 UTC,525351013,purchase,1801830,158.05,tv,video,electronics,yasin
2019-10-03 09:14:27 UTC,525351013,view,1801830,158.05,tv,video,electronics,yasin
2019-10-03 09:43:14 UTC,525351013,view,2300177,25.62,video,camera,electronics,veho
2019-10-03 09:43:25 UTC,525351013,view,2300183,102.94,video,camera,electronics,veho
2019-10-03 09:43:31 UTC,525351013,view,2300256,109.32,video,camera,electronics,sjcam
2019-10-03 09:43:57 UTC,525351013,view,1801790,189.24,tv,video,electronics,elenberg
2019-10-03 09:44:07 UTC,525351013,view,1801790,189.24,tv,video,electronics,elenberg
2019-10-03 09:44:17 UTC,525351013,view,1801790,189.24,tv,video,electronics,elenberg
2019-10-03 09:44:40 UTC,525351013,view,1801883,257.38,tv,video,electronics,philips
2019-10-03 09:44:58 UTC,525351013,view,1801884,282.35,tv,video,electronics,shivaki
2019-10-03 09:45:16 UTC,525351013,view,1801884,282.35,tv,video,electronics,shivaki
2019-10-03 09:45:49 UTC,525351013,view,1802004,244.22,tv,video,electronics,yasin
2019-10-03 09:46:03 UTC,525351013,view,1801805,256.74,tv,video,electronics,artel
2019-10-03 09:46:19 UTC,525351013,cart,1801805,256.74,tv,video,electronics,artel
